## Collection Inspection (748 elements)

### Table Elements

| x0 | top | x1 | bottom | type |
|------|------|------|------|------|
| 28 | 9 | 735 | 565 | table |
| 40 | 65 | 730 | 561 | table |
| 40 | 66 | 729 | 558 | table |

### Abandon Elements

| x0 | top | x1 | bottom | type |
|------|------|------|------|------|
| 692 | 19 | 740 | 41 | abandon |
| 368 | 581 | 423 | 593 | abandon |

### Word Elements

| text | x0 | top | x1 | bottom | font_family | font_variant | size | bold | italic | source | confidence | color |
| OK | 540 | 210 | 552 | 218 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 600941AAA | 42 | 210 | 91 | 218 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 73159 | 582 | 210 | 606 | 218 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| (901) 348-4100 | 624 | 210 | 682 | 218 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 2015/03/26 | 687 | 210 | 729 | 218 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 7100 TERMINAL DRIVE  | 328 | 220 | 423 | 229 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| EXPRESSJET AIRLINES      EXPRESSJET AIRLINES INC W... | 101 | 231 | 430 | 240 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| OK | 540 | 231 | 552 | 240 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 478482AAA | 42 | 231 | 91 | 240 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| OKLAHOMA CITY   | 445 | 231 | 520 | 240 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 73159 | 582 | 231 | 606 | 240 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| (832) 353-1201 | 624 | 231 | 682 | 240 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 2014/05/08 | 687 | 231 | 729 | 240 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| SKYWEST AIRLINES            SKYWEST INC           ... | 101 | 242 | 520 | 250 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| OK | 540 | 242 | 552 | 250 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 505981AAA | 42 | 242 | 91 | 250 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 73159 | 582 | 242 | 605 | 250 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| (405) 634-3000 | 624 | 242 | 682 | 250 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 2014/05/28 | 687 | 242 | 729 | 250 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| SOUTHWEST AIRLINES      SOUTHWEST AIRLINES CO  710... | 101 | 263 | 520 | 272 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| OK | 540 | 263 | 552 | 272 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 429754AAA | 42 | 263 | 91 | 272 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 73159 | 582 | 263 | 605 | 272 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| (405) 682-4183 | 624 | 263 | 682 | 272 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 2015/02/15 | 687 | 263 | 729 | 272 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| TULSA INTERNATIONAL  | 101 | 274 | 201 | 282 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| AIRPORT              | 101 | 284 | 170 | 293 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| SOUTHWEST AIRLINES CO  7777 EAST APACHE DRIVE   TU... | 213 | 284 | 496 | 293 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| OK | 540 | 284 | 552 | 293 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 429755AAA | 42 | 285 | 91 | 293 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 74115 | 582 | 285 | 605 | 293 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| (918) 834-4495 | 624 | 285 | 682 | 293 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 2015/02/16 | 687 | 285 | 729 | 293 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| UNITED AIRLINES                UNITED AIRLINES INC... | 101 | 306 | 496 | 314 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| OK | 540 | 306 | 552 | 314 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 415051AAA | 42 | 306 | 91 | 314 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 74115 | 582 | 306 | 605 | 314 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| (872) 825-8309 | 624 | 306 | 682 | 314 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 2014/05/12 | 687 | 306 | 729 | 314 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| UNITED AIRLINES                UNITED AIRLINES INC... | 101 | 316 | 520 | 325 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| OK | 540 | 316 | 552 | 325 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 106719AAA | 42 | 317 | 91 | 325 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 73159 | 582 | 317 | 605 | 325 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| (872) 825-8309 | 624 | 317 | 682 | 325 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 2014/04/11 | 687 | 317 | 729 | 325 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| A SENSU JAPANESE  | 101 | 327 | 188 | 336 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 7123 SOUTH 92ND EAST  | 328 | 327 | 430 | 336 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| RESTAURANT              | 101 | 338 | 189 | 346 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| INFORMAL PARTNERSHIP   AVENUE SUITE J      | 213 | 338 | 409 | 346 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| OK | 540 | 338 | 552 | 346 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 625422BAW | 42 | 338 | 93 | 346 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| TULSA           | 445 | 338 | 496 | 346 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 74133 | 582 | 338 | 605 | 346 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| (918) 252-0333 | 624 | 338 | 682 | 346 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 2015/02/14 | 687 | 338 | 729 | 346 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| ADAMO'S ROUTE 66  | 101 | 348 | 186 | 357 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 2132 WEST GARY  | 328 | 348 | 403 | 357 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| ITALIAN VILLA           | 101 | 359 | 182 | 368 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| TADJ INC                                BOULEVARD ... | 213 | 359 | 419 | 368 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| OK | 539 | 359 | 552 | 368 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| (580) 323-5900 | 624 | 359 | 682 | 368 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 2015/02/11 | 687 | 359 | 729 | 368 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 464828BAW | 42 | 359 | 93 | 368 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| CLINTON         | 445 | 359 | 502 | 368 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 73601 | 582 | 359 | 605 | 368 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 12215 NORTH  | 328 | 370 | 387 | 378 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| AJANTA                                 CABAB N' CU... | 101 | 381 | 432 | 389 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| OK | 540 | 381 | 552 | 389 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 184066BAW | 42 | 381 | 93 | 389 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| OKLAHOMA CITY   | 445 | 381 | 520 | 389 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 73120 | 582 | 381 | 606 | 389 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| (405) 752-5283 | 624 | 381 | 682 | 389 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 2014/07/27 | 687 | 381 | 729 | 389 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| SAYRE LODGING  | 213 | 391 | 286 | 400 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| AMERICINN OF SAYRE       ENTERPRISES LLC          ... | 101 | 402 | 317 | 410 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 2405 SOUTH EL CAMINO       SAYRE           | 328 | 402 | 498 | 411 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| OK | 540 | 402 | 552 | 410 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 547693BAW | 42 | 402 | 93 | 411 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 73662 | 582 | 402 | 606 | 411 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| (580) 928-2700 | 624 | 402 | 682 | 411 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 2014/09/08 | 687 | 402 | 729 | 411 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| ANDOLINI'S PIZZERIA &  | 101 | 413 | 200 | 421 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 12140 EAST 96TH STREET  | 328 | 413 | 438 | 421 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| ITALIAN RESTAURANT | 101 | 423 | 193 | 432 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| ANDOLINI'S LLC                     NORTH #106     ... | 213 | 423 | 396 | 432 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| OK | 540 | 423 | 552 | 432 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 428377BAW | 42 | 423 | 93 | 432 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| OWASSO          | 445 | 423 | 505 | 432 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 74055 | 582 | 423 | 606 | 432 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| (918) 272-9325 | 624 | 423 | 682 | 432 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 2015/02/10 | 687 | 423 | 729 | 432 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| ASAHI JAPANESE  | 101 | 434 | 176 | 442 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| RESTAURANT                | 101 | 445 | 194 | 453 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| JIN CORPORATION               7831 EAST 71ST STREE... | 213 | 445 | 496 | 453 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| OK | 540 | 445 | 552 | 453 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 446957BAW | 42 | 445 | 93 | 453 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 74133 | 582 | 445 | 606 | 453 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| (918) 307-9151 | 624 | 445 | 682 | 453 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 2014/12/22 | 687 | 445 | 729 | 453 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| SMOKEHOUSE  | 213 | 455 | 276 | 464 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| BACK DOOR BARBECUE    ASSOCIATES INC              ... | 101 | 466 | 320 | 474 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 315 NORTHWEST 23RD         OKLAHOMA CITY   | 328 | 466 | 520 | 475 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| OK | 540 | 466 | 552 | 474 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 632501BAW | 42 | 466 | 93 | 475 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 73103 | 582 | 466 | 606 | 475 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| - | 679 | 466 | 681 | 475 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 2014/08/01 | 687 | 466 | 729 | 475 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| BAMBOO THAI BISTRO       BAMBOO THAI BISTRO INC  5... | 101 | 487 | 496 | 496 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| OK | 540 | 487 | 552 | 496 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 598515BAW | 42 | 487 | 93 | 496 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 74135 | 582 | 487 | 606 | 496 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| (918) 828-0740 | 624 | 487 | 682 | 496 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 2015/03/11 | 687 | 487 | 729 | 496 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| BANDANA RED'S  | 101 | 498 | 172 | 507 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| STEAKHOUSE                 | 101 | 509 | 197 | 517 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| BRADSHAW, STEVE_LEN     37808 OLD HIGHWAY 270     ... | 213 | 509 | 507 | 517 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| OK | 540 | 509 | 552 | 517 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 618693BAW | 42 | 509 | 93 | 517 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 74804 | 582 | 509 | 606 | 517 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| - | 679 | 509 | 681 | 517 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 2014/08/20 | 687 | 509 | 729 | 517 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 1522 WEST LINDSEY  | 328 | 519 | 415 | 528 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| BASHU LEGENDS                HYH HE CHUANG LLC    ... | 101 | 530 | 400 | 539 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| OK | 540 | 530 | 552 | 539 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 632575BAW | 42 | 530 | 93 | 539 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| NORMAN          | 445 | 530 | 504 | 539 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 73069 | 582 | 530 | 606 | 539 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| - | 679 | 530 | 681 | 539 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 2014/07/21 | 687 | 530 | 729 | 539 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| DEEP FORK HOLDINGS  | 213 | 541 | 311 | 549 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| BEDLAM BAR-B-Q                LLC                 ... | 101 | 551 | 271 | 560 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 610 NORTHEAST 50TH          OKLAHOMA CITY   | 328 | 551 | 520 | 560 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| OK | 540 | 551 | 552 | 560 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 543149BAW | 42 | 552 | 93 | 560 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 73105 | 582 | 552 | 606 | 560 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| (405) 528-7427 | 624 | 552 | 682 | 560 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| 2015/02/23 | 687 | 552 | 729 | 560 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |
| Page 1 of 151 | 369 | 584 | 422 | 592 | Arial | FMOPJH | 9 | False | False | native | 1.00 | #000000 |

### Table Column Header Elements

| x0 | top | x1 | bottom | type |
|------|------|------|------|------|
| 40 | 65 | 729 | 82 | table column header |

### Table Row Elements

| x0 | top | x1 | bottom | type |
|------|------|------|------|------|
| 40 | 66 | 729 | 79 | table row |
| 41 | 93 | 729 | 119 | table row |
| 40 | 93 | 728 | 104 | table row |
| 41 | 116 | 729 | 140 | table row |
| 41 | 138 | 729 | 162 | table row |
| 40 | 158 | 729 | 183 | table row |
| 40 | 176 | 729 | 198 | table row |
| 40 | 196 | 729 | 215 | table row |
| 40 | 212 | 729 | 229 | table row |
| 40 | 229 | 729 | 243 | table row |
| 40 | 242 | 729 | 263 | table row |
| 40 | 262 | 729 | 287 | table row |
| 40 | 282 | 729 | 304 | table row |
| 41 | 293 | 729 | 309 | table row |
| 41 | 306 | 729 | 318 | table row |
| 41 | 311 | 729 | 324 | table row |
| 40 | 326 | 729 | 348 | table row |
| 41 | 351 | 729 | 373 | table row |
| 40 | 373 | 729 | 393 | table row |
| 41 | 393 | 729 | 415 | table row |
| 41 | 417 | 729 | 437 | table row |
| 41 | 438 | 729 | 460 | table row |
| 41 | 459 | 729 | 480 | table row |
| 40 | 480 | 729 | 502 | table row |
| 40 | 502 | 729 | 524 | table row |
| 40 | 523 | 729 | 544 | table row |
| 41 | 544 | 729 | 558 | table row |

### Table Column Elements

| x0 | top | x1 | bottom | type |
|------|------|------|------|------|
| 681 | 66 | 729 | 558 | table column |
| 206 | 66 | 324 | 558 | table column |
| 325 | 66 | 441 | 558 | table column |
| 527 | 66 | 566 | 558 | table column |
| 613 | 66 | 683 | 558 | table column |
| 565 | 66 | 612 | 558 | table column |
| 96 | 66 | 205 | 558 | table column |
| 41 | 66 | 96 | 558 | table column |
| 441 | 66 | 527 | 558 | table column |

